(!= null),TRAIL_LAMBDA,COMPANION_OBJECT,NULL_DEREF,Token(token=DOT_SAFE),Token(token=ELVIS),Token(token=RANGE),Name(name=run),Name(name=let),Name(name=also),Name(name=apply),Name(name=with),filename
0,0,0,0,0,0,0,0,0,0,1,0,kotlinCode-sewer-Bill-Calculator-1-2014-34
1,16,0,0,11,0,0,0,3,0,10,0,kotlinCode-iSoro-uhabits-0-2014-17
0,4,0,0,0,0,1,0,0,0,0,0,kotlinCode-LachlanMcKe-gsonpath-7-2016-7
0,0,0,0,0,2,0,0,0,0,0,0,kotlinCode-harry145-burstcoin-explorer-android-6-2018-4
8,7,1,16,57,0,0,0,0,0,0,1,kotlinCode-icaronune-PopCornShow-1-2018-28
0,5,1,0,1,0,0,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-17
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-timusu-Shuttle-3-2017-15
8,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-orgzl-orgzly-android-4-2017-4
1,1,0,4,5,0,0,0,0,0,1,2,kotlinCode-icaronune-PopCornShow-1-2018-7
0,0,1,3,1,0,0,0,0,0,0,0,kotlinCode-Taishi--KArchi-21-2017-26
0,12,1,6,3,1,0,0,3,0,3,3,kotlinCode-HoraApp-LeafPic-40-2016-1
0,0,0,0,1,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-742
0,3,0,0,0,0,0,0,0,0,0,0,kotlinCode-fennifit-Alarmio-17-2017-6
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-Ufkok-AndroidMVPHelper-14-2016-31
0,2,0,0,0,0,0,0,0,0,2,0,kotlinCode-iSoro-uhabits-0-2014-46
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-ohma-preference-activity-compat-26-2018-0
1,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-ohma-DmsExplorer-1-2016-48
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-596
1,0,0,2,8,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-10
0,8,1,0,8,0,0,0,2,0,0,0,kotlinCode-firebas-quickstart-android-42-2016-10
0,0,1,1,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-149
0,1,0,0,0,0,0,0,0,0,1,0,kotlinCode-iSoro-uhabits-0-2014-2
1,0,0,8,1,0,0,0,0,0,0,0,kotlinCode-raybritto-ui-inspector-android-library-41-2017-5
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-41
0,1,0,0,1,0,0,0,0,0,1,0,kotlinCode-googl-santa-tracker-android-1-2015-66
0,1,1,3,0,0,2,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-13
0,8,1,0,17,0,0,0,8,0,0,0,kotlinCode-k0shk0s-FastHub-23-2017-24
0,1,1,0,1,0,0,0,0,0,1,0,kotlinCode-Sserra9-Livebox-3-2018-27
0,2,1,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-118
1,26,1,10,14,0,0,0,8,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-289
0,1,0,0,1,0,0,0,1,0,0,0,kotlinCode-kinecosyste-kin-core-android-34-2018-2
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-16
0,4,0,1,4,0,0,0,2,0,0,0,kotlinCode-fennifit-Alarmio-17-2017-15
0,1,0,0,0,1,0,0,0,0,1,0,kotlinCode-thaapas-jalkametri-android-6-2017-24
2,7,1,0,7,1,0,0,1,2,0,0,kotlinCode-ohma-DmsExplorer-1-2016-189
0,2,0,0,1,0,0,0,1,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-47
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-Sserra9-Livebox-3-2018-85
2,5,1,3,40,0,0,0,0,0,1,1,kotlinCode-sazi-aiub-app-75-2017-1
1,9,1,3,6,0,0,1,3,0,2,0,kotlinCode-Maxr199-MaxLock-4-2014-2
0,5,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-27
0,2,0,0,0,0,0,1,0,0,0,0,kotlinCode-k0shk0s-FastHub-23-2017-10
1,5,0,1,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-75
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-se-bastiaa-Marietje-Android-8-2015-10
1,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-178
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-googl-santa-tracker-android-1-2015-52
2,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-76
1,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-alexandruds-University-timetable-Android-21-2015-5
1,1,1,1,0,0,0,0,0,0,0,0,kotlinCode-nbossar-packlist-36-2015-0
0,1,1,0,0,0,0,0,0,0,0,1,kotlinCode-Blank-AndroidUtilCode-5-2016-112
0,11,0,6,0,0,0,0,0,0,0,0,kotlinCode-k0shk0s-FastHub-23-2017-41
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-WellingtonCost-convalida-11-2017-7
3,5,1,27,0,0,0,0,0,0,0,0,kotlinCode-LimFangChu-ccs_v2-14-2018-20
0,9,0,1,3,2,0,0,0,0,0,0,kotlinCode-jorgegil9-All-NBA-6-2015-9
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-85
5,5,1,2,2,1,0,0,3,0,0,0,kotlinCode-orgzl-orgzly-android-4-2017-18
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-skydove-PreferenceRoom-50-2017-0
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-4
1,1,0,0,3,3,0,0,0,0,0,0,kotlinCode-thaapas-jalkametri-android-6-2017-10
1,1,0,4,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-86
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-22
11,23,0,1,1,2,0,0,0,0,0,0,kotlinCode-jorgegil9-All-NBA-6-2015-21
3,11,0,0,2,1,0,0,0,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-32
1,5,0,1,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-96
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-divvu-giellakbd-android-3-2014-14
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-hidro-materialistic-13-2015-15
1,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-hluhovsky-CameraButton-87-2017-1
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-amanshuraikwa-splash-5-2018-22
0,1,0,0,0,0,0,1,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-189
1,1,1,19,0,0,0,0,0,0,0,0,kotlinCode-NeoTer-NeoTerm-15-2017-4
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-63
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-appliver-applivery-android-sdk-26-2015-3
0,1,1,0,0,0,0,0,0,0,0,0,kotlinCode-Vorlonsof-AndroidRate-31-2017-6
2,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-95
1,0,0,2,0,0,0,0,0,0,0,1,kotlinCode-JodelRaccoon-JodelXposed-19-2016-12
1,2,0,2,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-34
3,1,0,4,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-139
0,0,1,1,0,0,0,0,0,0,1,0,kotlinCode-thomas-bouvie-insapp-android-8-2016-15
0,2,1,32,0,0,0,0,0,0,0,0,kotlinCode-ariedo-thetale_android-2-2018-38
2,2,1,0,1,1,0,0,1,0,0,0,kotlinCode-googl-santa-tracker-android-1-2015-13
0,5,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-66
0,0,1,3,0,0,0,0,0,0,0,0,kotlinCode-nani9-GoNoteIt-9-2018-1
0,1,0,0,2,0,0,0,0,0,0,0,kotlinCode-Blank-AndroidUtilCode-5-2016-102
0,1,1,0,7,0,0,0,0,0,0,1,kotlinCode-MateuszWolkowic-PodcastPlayerMy-10-2018-11
1,1,0,4,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-65
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-permissions-dispatche-PermissionsDispatcher-15-2015-8
0,1,0,2,1,1,0,0,0,0,0,1,kotlinCode-EZLE-iNeed-App-Android-30-2017-18
0,1,0,0,0,0,0,0,0,0,1,0,kotlinCode-googl-santa-tracker-android-1-2015-42
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-37
0,8,0,0,0,0,0,0,0,0,0,0,kotlinCode-futuric-freesound-android-12-2016-22
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-r21nom-art-watch-4-2015-43
0,1,0,0,1,1,0,0,1,0,0,0,kotlinCode-wordpress-mobil-WordPress-FluxC-Android-7-2015-57
0,0,1,1,0,0,0,0,0,0,0,0,kotlinCode-BlackBoxVisio-mvp-helpers-21-2016-8
0,2,1,0,0,1,0,0,0,0,0,0,kotlinCode-ohma-DmsExplorer-1-2016-199
11,21,0,1,1,2,0,0,0,0,0,0,kotlinCode-jorgegil9-All-NBA-6-2015-15
0,1,1,5,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-6
0,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-hidro-materialistic-13-2015-21
1,0,0,2,0,0,0,0,0,0,0,0,kotlinCode-divvu-giellakbd-android-3-2014-20
0,3,1,0,1,0,0,0,0,0,0,0,kotlinCode-futuric-freesound-android-12-2016-16
0,1,1,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-299
0,3,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-108
2,8,2,0,1,2,0,0,0,0,0,0,kotlinCode-Sserra9-Livebox-3-2018-37
4,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-k0shk0s-FastHub-23-2017-34
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-vascom-fogtail-121-2017-0
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-r21nom-art-watch-4-2015-26
1,3,0,3,4,0,0,0,0,0,0,0,kotlinCode-tarek36-Instacapture-17-2016-18
1,0,0,2,0,1,0,0,0,0,0,0,kotlinCode-requer-requery-5-2015-14
5,0,0,2,0,6,0,0,0,0,0,0,kotlinCode-googl-santa-tracker-android-1-2015-27
3,17,1,2,1,0,0,5,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-56
0,0,0,0,1,0,0,0,0,0,0,0,kotlinCode-luhaoaimama-zone-sdk-18-2016-5
1,8,0,14,0,0,0,0,0,0,0,0,kotlinCode-CeuiLiS-Pixiv-android-4-2018-23
1,0,0,0,0,0,0,1,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-492
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-703
0,3,1,0,0,0,0,0,0,0,1,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-752
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-497
3,1,0,4,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-612
6,0,1,20,0,0,0,0,0,0,0,0,kotlinCode-icaronune-PopCornShow-1-2018-38
2,0,0,2,0,0,0,0,0,0,0,0,kotlinCode-EmmanuelMes-Simple-Accounting-13-2016-16
8,2,0,0,0,0,0,0,1,0,0,0,kotlinCode-linzhenglose-FishFamily-7-2017-24
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-524
3,3,1,3,0,1,0,0,0,0,0,1,kotlinCode-tuskyap-Tusky-9-2017-11
0,0,1,1,0,0,0,0,0,0,0,1,kotlinCode-Blank-AndroidUtilCode-5-2016-50
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-189
1,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-Zhuinde-simple-stack-2-2017-68
0,2,0,0,0,2,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-575
0,0,1,0,2,0,0,0,0,0,0,0,kotlinCode-dkhmelenk-Varis-Android-0-2015-37
0,0,1,1,0,0,0,0,0,0,0,0,kotlinCode-rusinikit-popular-movies-76-2017-1
0,8,0,0,1,0,0,0,1,0,2,3,kotlinCode-Esr-arcgis-runtime-samples-android-11-2014-219
0,1,1,0,0,0,0,0,0,0,1,0,kotlinCode-LeeryBi-esc-pos-android-24-2015-1
0,0,1,2,0,0,0,0,0,0,0,0,kotlinCode-Zhuinde-simple-stack-2-2017-39
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-521
0,0,0,0,0,2,0,0,0,0,0,0,kotlinCode-iSoro-uhabits-0-2014-33
0,0,1,3,1,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-99
1,0,1,2,0,0,0,0,0,0,0,0,kotlinCode-YoungMake-iORC-29-2018-3
1,1,0,1,0,0,0,0,0,0,0,0,kotlinCode-bandyt-BanksInfo-19-2018-0
0,1,1,0,0,0,0,0,0,0,0,2,kotlinCode-Blank-AndroidUtilCode-5-2016-97
0,6,1,0,0,0,0,0,0,0,0,0,kotlinCode-linzhenglose-FishFamily-7-2017-10
7,9,1,1,10,2,0,0,2,0,1,0,kotlinCode-Maxr199-home-assistant-Android-74-2017-0
1,9,1,26,1,0,0,0,0,0,0,0,kotlinCode-timusu-Shuttle-3-2017-31
4,0,1,0,1,1,0,0,0,0,0,0,kotlinCode-divvu-giellakbd-android-3-2014-7
0,0,0,0,2,2,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-766
2,3,0,6,1,0,0,0,0,0,0,0,kotlinCode-Ufkok-AndroidMVPHelper-14-2016-15
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-jbmlair-DiscogsBrowser-1-2017-64
0,0,1,3,0,0,0,0,0,0,0,0,kotlinCode-mrspacema-nanowrimo-43-2017-2
0,1,1,0,0,0,0,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-62
0,1,0,3,0,0,0,0,0,0,0,0,kotlinCode-CeuiLiS-Pixiv-android-4-2018-17
0,0,0,0,2,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-737
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-Blank-AndroidUtilCode-5-2016-35
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-jbmlair-DiscogsBrowser-1-2017-97
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-401
0,6,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-515
0,4,0,0,0,3,0,0,0,0,0,0,kotlinCode-Rockspi-BargainBytesAndroid-29-2017-6
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-541
0,0,0,0,0,2,0,0,0,0,1,0,kotlinCode-twiceyua-RetroPreference-13-2017-35
0,9,0,2,1,0,0,0,1,0,0,0,kotlinCode-Almas-FXGL-2-2015-91
0,0,1,0,0,0,0,0,0,0,0,1,kotlinCode-Blank-AndroidUtilCode-5-2016-64
2,3,0,0,0,1,0,0,0,0,0,0,kotlinCode-LachlanMcKe-gsonpath-7-2016-89
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-se-bastiaa-Marietje-Android-8-2015-3
0,5,0,0,0,0,0,0,0,0,1,0,kotlinCode-qualaro-android-sdk-68-2017-8
0,2,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-404
0,3,0,1,0,0,0,0,0,0,0,0,kotlinCode-dkhmelenk-Varis-Android-0-2015-52
0,6,1,3,2,3,0,0,0,0,4,2,kotlinCode-tuskyap-Tusky-9-2017-25
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-470
1,1,1,7,0,0,0,0,0,0,0,1,kotlinCode-Blank-AndroidUtilCode-5-2016-44
0,4,0,0,0,0,0,0,0,0,0,0,kotlinCode-kickstarte-android-oss-16-2016-1
2,2,0,4,0,0,0,0,0,0,0,0,kotlinCode-aygtec-weexbox-android-library-43-2018-1
1,1,0,4,0,0,0,0,0,0,0,0,kotlinCode-dewunm-Attendance-App-Lecturers-App--0-2019-9
0,1,1,5,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-424
2,4,0,3,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-421
2,0,0,1,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-535
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-Blank-AndroidUtilCode-5-2016-15
1,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-iSoro-uhabits-0-2014-42
0,1,0,0,1,0,0,0,1,0,0,0,kotlinCode-fennifit-Alarmio-17-2017-2
0,22,0,0,0,0,5,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-486
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-603
0,3,0,0,0,0,0,0,0,0,0,1,kotlinCode-Almas-FXGL-2-2015-42
12,11,1,40,1,0,0,0,0,0,0,1,kotlinCode-timusu-Shuttle-3-2017-40
0,0,0,0,0,0,0,0,0,0,0,1,kotlinCode-linzhenglose-FishFamily-7-2017-30
1,2,0,0,0,0,0,0,0,0,0,0,kotlinCode-RoverPlatfor-rover-android-27-2016-10
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-tonyofranci-Fetch-22-2017-4
1,1,1,0,0,1,0,0,0,0,0,0,kotlinCode-saschp-android-customtabs-97-2017-0
0,8,0,0,0,0,0,0,0,0,0,0,kotlinCode-sewer-Bill-Calculator-1-2014-30
0,1,0,0,0,0,0,0,0,0,1,0,kotlinCode-iSoro-uhabits-0-2014-13
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-746
0,1,1,0,0,0,0,0,0,0,0,0,kotlinCode-dkhmelenk-Varis-Android-0-2015-81
8,1,1,14,0,0,0,1,0,0,0,0,kotlinCode-orgzl-orgzly-android-4-2017-0
0,1,0,0,0,0,0,0,0,0,0,1,kotlinCode-SysdataSp-SDDialogView-27-2018-9
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-13
0,25,1,8,28,0,0,1,2,0,2,1,kotlinCode-timusu-Shuttle-3-2017-11
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-85
0,3,1,0,0,0,0,0,0,0,0,0,kotlinCode-iskandergab-Botanist-37-2017-10
1,1,1,3,2,0,0,0,0,0,0,0,kotlinCode-dkhmelenk-Varis-Android-0-2015-17
0,1,1,0,0,0,0,0,0,0,1,0,kotlinCode-linzhenglose-FishFamily-7-2017-5
0,0,0,0,0,2,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-555
0,5,0,0,0,0,0,0,0,0,0,0,kotlinCode-orhanobu-dialogplus-6-2014-0
0,0,0,0,0,0,0,0,0,0,24,22,kotlinCode-wasabee-glide-transformations-31-2015-1
0,4,0,1,0,0,0,0,0,0,0,0,kotlinCode-rectangle-dbm-Realtime-Port-Authority-7-2014-12
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-Blank-AndroidUtilCode-5-2016-21
0,0,0,10,0,0,0,0,0,0,0,0,kotlinCode-Chivorn-SmartMaterialSpinner-46-2018-1
0,4,2,4,33,33,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-781
0,0,0,1,2,0,0,0,0,0,0,0,kotlinCode-rRemi-APlayer-6-2016-9
0,1,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-550
6,9,1,5,12,3,0,0,6,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-444
1,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-Blank-AndroidUtilCode-5-2016-70
0,0,0,0,0,0,0,0,0,0,0,2,kotlinCode-viorg-Photon-22-2016-6
0,4,1,0,0,0,0,0,0,0,4,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-772
0,2,0,0,0,0,0,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-27
0,4,1,2,1,0,0,0,0,0,0,0,kotlinCode-timusu-Shuttle-3-2017-25
0,2,0,1,2,0,0,0,0,0,0,0,kotlinCode-kyrillosgai-popular-movies-11-2018-12
0,4,0,4,0,0,0,0,0,0,0,1,kotlinCode-CeuiLiS-Pixiv-android-4-2018-1
0,1,1,0,1,0,0,1,0,0,0,1,kotlinCode-Blank-AndroidUtilCode-5-2016-83
39,19,1,133,110,0,0,0,0,0,2,1,kotlinCode-icaronune-PopCornShow-1-2018-18
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-iSoro-uhabits-0-2014-27
0,6,0,0,2,0,0,0,2,0,0,0,kotlinCode-neari-Android-UI-Bindings-84-2017-1
0,9,0,1,3,1,0,2,2,0,1,0,kotlinCode-westnordos-StreetComplete-0-2016-637
1,3,1,0,0,0,0,0,0,0,0,2,kotlinCode-microstuden-ShareMe-91-2017-0
0,8,1,0,0,0,1,0,0,0,0,0,kotlinCode-Almas-FXGL-2-2015-76
0,28,0,0,0,0,0,0,22,0,2,0,kotlinCode-commons-ap-apps-android-commons-9-2015-28
0,2,0,0,0,0,2,0,0,0,0,0,kotlinCode-jbmlair-DiscogsBrowser-1-2017-70
0,1,0,0,0,0,0,0,0,0,1,0,kotlinCode-sewer-Bill-Calculator-1-2014-55
0,3,0,0,2,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-179
2,0,0,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-72
0,0,1,2,0,0,0,0,0,0,0,0,kotlinCode-Sserra9-Livebox-3-2018-9
0,1,0,0,0,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-20
0,0,0,2,0,0,0,0,0,0,0,0,kotlinCode-k0shk0s-FastHub-23-2017-14
1,4,1,2,0,0,0,0,0,0,0,0,kotlinCode-westnordos-StreetComplete-0-2016-128
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-r21nom-art-watch-4-2015-57
0,0,1,0,0,0,0,0,0,0,0,0,kotlinCode-Maxr199-MaxLock-4-2014-6
0,5,1,0,0,0,0,0,0,0,0,0,kotlinCode-zdend-aosp_platform_frameworks_support-0-2018-23
0,15,1,0,27,2,0,1,10,0,0,0,kotlinCode-nave-android-imagecropview-38-2015-1
0,0,0,6,0,0,0,0,0,0,0,0,kotlinCode-se-bastiaa-Marietje-Android-8-2015-14
0,1,0,0,3,0,0,0,0,0,0,0,kotlinCode-vase4ki-TeamCityApp-4-2016-71
